path,file,event_type,source,well,n_obs,step_seconds,duration_s,leading_unlabelled,n_unlabelled,onset_pos,pre_event_labelled_normal,pre_event_total,has_transient,labels,n_vars_all_nan,vars_all_nan,n_vars_partial_nan
dataset/3/WELL-00014_20171028070000.parquet,WELL-00014_20171028070000.parquet,3,REAL,WELL-00014,21575,1.0,21574.0,3600,3600,3600,0,3600,False,{'3': 17975},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/3/WELL-00014_20171028120000.parquet,WELL-00014_20171028120000.parquet,3,REAL,WELL-00014,21562,1.0,21561.0,3600,3600,3600,0,3600,False,{'3': 17962},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/3/WELL-00014_20171028170038.parquet,WELL-00014_20171028170038.parquet,3,REAL,WELL-00014,21485,1.0,21484.0,3600,3600,3600,0,3600,False,{'3': 17885},13,"['ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170316110203.parquet,WELL-00001_20170316110203.parquet,4,REAL,WELL-00001,10678,1.0,10677.0,3600,3600,3600,0,3600,False,{'4': 7078},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170316130000.parquet,WELL-00001_20170316130000.parquet,4,REAL,WELL-00001,10749,1.0,10748.0,3600,3600,3600,0,3600,False,{'4': 7149},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170316150005.parquet,WELL-00001_20170316150005.parquet,4,REAL,WELL-00001,10770,1.0,10769.0,3600,3600,3600,0,3600,False,{'4': 7170},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170316170000.parquet,WELL-00001_20170316170000.parquet,4,REAL,WELL-00001,10775,1.0,10774.0,3600,3600,3600,0,3600,False,{'4': 7175},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170316190000.parquet,WELL-00001_20170316190000.parquet,4,REAL,WELL-00001,10785,1.0,10784.0,3600,3600,3600,0,3600,False,{'4': 7185},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170316210000.parquet,WELL-00001_20170316210000.parquet,4,REAL,WELL-00001,10780,1.0,10779.0,3600,3600,3600,0,3600,False,{'4': 7180},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170316230000.parquet,WELL-00001_20170316230000.parquet,4,REAL,WELL-00001,10790,1.0,10789.0,3600,3600,3600,0,3600,False,{'4': 7190},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317010000.parquet,WELL-00001_20170317010000.parquet,4,REAL,WELL-00001,10785,1.0,10784.0,3600,3600,3600,0,3600,False,{'4': 7185},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317030000.parquet,WELL-00001_20170317030000.parquet,4,REAL,WELL-00001,10764,1.0,10763.0,3600,3600,3600,0,3600,False,{'4': 7164},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317050000.parquet,WELL-00001_20170317050000.parquet,4,REAL,WELL-00001,10775,1.0,10774.0,3600,3600,3600,0,3600,False,{'4': 7175},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317070000.parquet,WELL-00001_20170317070000.parquet,4,REAL,WELL-00001,10790,1.0,10789.0,3600,3600,3600,0,3600,False,{'4': 7190},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317090000.parquet,WELL-00001_20170317090000.parquet,4,REAL,WELL-00001,10770,1.0,10769.0,3600,3600,3600,0,3600,False,{'4': 7170},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317110000.parquet,WELL-00001_20170317110000.parquet,4,REAL,WELL-00001,10780,1.0,10779.0,3600,3600,3600,0,3600,False,{'4': 7180},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317130005.parquet,WELL-00001_20170317130005.parquet,4,REAL,WELL-00001,10780,1.0,10779.0,3600,3600,3600,0,3600,False,{'4': 7180},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317150000.parquet,WELL-00001_20170317150000.parquet,4,REAL,WELL-00001,10785,1.0,10784.0,3600,3600,3600,0,3600,False,{'4': 7185},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317170000.parquet,WELL-00001_20170317170000.parquet,4,REAL,WELL-00001,10770,1.0,10769.0,3600,3600,3600,0,3600,False,{'4': 7170},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317190000.parquet,WELL-00001_20170317190000.parquet,4,REAL,WELL-00001,10770,1.0,10769.0,3600,3600,3600,0,3600,False,{'4': 7170},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317210000.parquet,WELL-00001_20170317210000.parquet,4,REAL,WELL-00001,10785,1.0,10784.0,3600,3600,3600,0,3600,False,{'4': 7185},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170317230020.parquet,WELL-00001_20170317230020.parquet,4,REAL,WELL-00001,10781,1.0,10780.0,3600,3600,3600,0,3600,False,{'4': 7181},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170318010000.parquet,WELL-00001_20170318010000.parquet,4,REAL,WELL-00001,10744,1.0,10743.0,3600,3600,3600,0,3600,False,{'4': 7144},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170318030000.parquet,WELL-00001_20170318030000.parquet,4,REAL,WELL-00001,10785,1.0,10784.0,3600,3600,3600,0,3600,False,{'4': 7185},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170318050025.parquet,WELL-00001_20170318050025.parquet,4,REAL,WELL-00001,10776,1.0,10775.0,3600,3600,3600,0,3600,False,{'4': 7176},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170318070000.parquet,WELL-00001_20170318070000.parquet,4,REAL,WELL-00001,10785,1.0,10784.0,3600,3600,3600,0,3600,False,{'4': 7185},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170318090000.parquet,WELL-00001_20170318090000.parquet,4,REAL,WELL-00001,10770,1.0,10769.0,3600,3600,3600,0,3600,False,{'4': 7170},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170318110000.parquet,WELL-00001_20170318110000.parquet,4,REAL,WELL-00001,10770,1.0,10769.0,3600,3600,3600,0,3600,False,{'4': 7170},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170318130000.parquet,WELL-00001_20170318130000.parquet,4,REAL,WELL-00001,10759,1.0,10758.0,3600,3600,3600,0,3600,False,{'4': 7159},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170319170033.parquet,WELL-00001_20170319170033.parquet,4,REAL,WELL-00001,10758,1.0,10757.0,3600,3600,3600,0,3600,False,{'4': 7158},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170320180146.parquet,WELL-00001_20170320180146.parquet,4,REAL,WELL-00001,14138,1.0,14137.0,3600,3600,3600,0,3600,False,{'4': 10538},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170421150000.parquet,WELL-00001_20170421150000.parquet,4,REAL,WELL-00001,10780,1.0,10779.0,3600,3600,3600,0,3600,False,{'4': 7180},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170421170000.parquet,WELL-00001_20170421170000.parquet,4,REAL,WELL-00001,10780,1.0,10779.0,3600,3600,3600,0,3600,False,{'4': 7180},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170421190000.parquet,WELL-00001_20170421190000.parquet,4,REAL,WELL-00001,10775,1.0,10774.0,3600,3600,3600,0,3600,False,{'4': 7175},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170421210000.parquet,WELL-00001_20170421210000.parquet,4,REAL,WELL-00001,10764,1.0,10763.0,3600,3600,3600,0,3600,False,{'4': 7164},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170421230000.parquet,WELL-00001_20170421230000.parquet,4,REAL,WELL-00001,10702,1.0,10701.0,3600,3600,3600,0,3600,False,{'4': 7102},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170422010000.parquet,WELL-00001_20170422010000.parquet,4,REAL,WELL-00001,10775,1.0,10774.0,3600,3600,3600,0,3600,False,{'4': 7175},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170626050000.parquet,WELL-00001_20170626050000.parquet,4,REAL,WELL-00001,10759,1.0,10758.0,3600,3600,3600,0,3600,False,{'4': 7159},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00001_20170626070000.parquet,WELL-00001_20170626070000.parquet,4,REAL,WELL-00001,10775,1.0,10774.0,3600,3600,3600,0,3600,False,{'4': 7175},9,"['ABER-CKGL', 'ABER-CKP', 'P-JUS-BS', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-SDV-P', 'PT-P', 'QBS', 'T-MON-CKP']",0
dataset/4/WELL-00002_20131208220000.parquet,WELL-00002_20131208220000.parquet,4,REAL,WELL-00002,10775,1.0,10774.0,3600,3600,3600,0,3600,False,{'4': 7175},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131209000000.parquet,WELL-00002_20131209000000.parquet,4,REAL,WELL-00002,10790,1.0,10789.0,3600,3600,3600,0,3600,False,{'4': 7190},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131209020000.parquet,WELL-00002_20131209020000.parquet,4,REAL,WELL-00002,10775,1.0,10774.0,3600,3600,3600,0,3600,False,{'4': 7175},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131209040000.parquet,WELL-00002_20131209040000.parquet,4,REAL,WELL-00002,10790,1.0,10789.0,3600,3600,3600,0,3600,False,{'4': 7190},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131209060000.parquet,WELL-00002_20131209060000.parquet,4,REAL,WELL-00002,10754,1.0,10753.0,3600,3600,3600,0,3600,False,{'4': 7154},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131209080000.parquet,WELL-00002_20131209080000.parquet,4,REAL,WELL-00002,10759,1.0,10758.0,3600,3600,3600,0,3600,False,{'4': 7159},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131209100000.parquet,WELL-00002_20131209100000.parquet,4,REAL,WELL-00002,10764,1.0,10763.0,3600,3600,3600,0,3600,False,{'4': 7164},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131209120000.parquet,WELL-00002_20131209120000.parquet,4,REAL,WELL-00002,10785,1.0,10784.0,3600,3600,3600,0,3600,False,{'4': 7185},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131212080000.parquet,WELL-00002_20131212080000.parquet,4,REAL,WELL-00002,10775,1.0,10774.0,3600,3600,3600,0,3600,False,{'4': 7175},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131212100000.parquet,WELL-00002_20131212100000.parquet,4,REAL,WELL-00002,10749,1.0,10748.0,3600,3600,3600,0,3600,False,{'4': 7149},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131214210010.parquet,WELL-00002_20131214210010.parquet,4,REAL,WELL-00002,10791,1.0,10790.0,3600,3600,3600,0,3600,False,{'4': 7191},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131214230010.parquet,WELL-00002_20131214230010.parquet,4,REAL,WELL-00002,10791,1.0,10790.0,3600,3600,3600,0,3600,False,{'4': 7191},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131215010010.parquet,WELL-00002_20131215010010.parquet,4,REAL,WELL-00002,10791,1.0,10790.0,3600,3600,3600,0,3600,False,{'4': 7191},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131215030036.parquet,WELL-00002_20131215030036.parquet,4,REAL,WELL-00002,10765,1.0,10764.0,3600,3600,3600,0,3600,False,{'4': 7165},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131215050030.parquet,WELL-00002_20131215050030.parquet,4,REAL,WELL-00002,10771,1.0,10770.0,3600,3600,3600,0,3600,False,{'4': 7171},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131215070015.parquet,WELL-00002_20131215070015.parquet,4,REAL,WELL-00002,10786,1.0,10785.0,3600,3600,3600,0,3600,False,{'4': 7186},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131215090025.parquet,WELL-00002_20131215090025.parquet,4,REAL,WELL-00002,10776,1.0,10775.0,3600,3600,3600,0,3600,False,{'4': 7176},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
dataset/4/WELL-00002_20131215110025.parquet,WELL-00002_20131215110025.parquet,4,REAL,WELL-00002,10776,1.0,10775.0,3600,3600,3600,0,3600,False,{'4': 7176},23,"['ABER-CKGL', 'ABER-CKP', 'ESTADO-DHSV', 'ESTADO-M1', 'ESTADO-M2', 'ESTADO-PXO', 'ESTADO-SDV-GL', 'ESTADO-SDV-P', 'ESTADO-W1', 'ESTADO-W2', 'ESTADO-XO', 'P-JUS-BS', 'P-JUS-CKGL', 'P-JUS-CKP', 'P-MON-CKGL', 'P-MON-CKP', 'P-MON-SDV-P', 'PT-P', 'QBS', 'QGL', 'T-JUS-CKP', 'T-MON-CKP', 'T-PDG']",0
