row,y,split
20626,1,test
20627,1,test
20628,1,train
20629,0,train
20630,1,calib
20631,1,train
20632,1,test
20633,1,calib
20634,1,test
20635,1,calib
20636,1,train
20637,1,train
20638,0,train
20639,0,train
20640,1,calib
20641,0,train
20642,0,train
20643,1,train
20644,1,train
20645,0,train
20646,1,calib
20647,1,train
20648,1,test
20649,0,train
20650,1,train
20651,0,train
20652,1,train
20653,1,calib
20654,1,train
20655,1,train
20656,1,train
20657,1,test
20658,1,train
20659,0,train
20660,1,test
20661,0,train
20662,0,calib
20663,1,train
20664,1,train
20665,1,train
20666,1,calib
20667,1,train
20668,1,train
20669,1,train
20670,1,train
20671,1,train
20672,1,test
20673,1,calib
20674,1,test
20675,1,calib
20676,1,test
20677,1,train
20678,1,train
20679,1,calib
20680,1,train
20681,1,calib
20682,1,calib
20683,0,calib
20684,0,train
20685,1,train
20686,1,train
20687,1,test
20688,1,train
20689,1,train
20690,0,train
20691,1,train
20692,1,test
20693,1,train
20694,0,train
20695,1,train
20696,1,train
20697,1,test
20698,1,calib
20699,0,train
20700,1,calib
20701,1,train
20702,0,train
20703,1,train
20704,0,train
20705,1,train
20706,1,train
20707,1,train
20708,1,train
20709,1,train
20710,1,test
20711,1,train
20712,1,train
20713,1,test
20714,1,test
20715,1,train
20716,1,test
20717,1,calib
20718,1,train
20719,1,train
20720,1,train
20721,1,calib
20722,1,train
20723,0,train
20724,1,train
20725,0,calib
20726,1,calib
20727,1,test
20728,1,train
20729,1,calib
20730,1,calib
20731,0,calib
20732,1,train
20733,1,test
20734,1,train
20735,0,train
20736,0,train
20737,1,test
20738,1,train
20739,1,train
20740,1,train
20741,1,train
20742,1,train
20743,1,train
20744,1,train
20745,1,train
20746,1,train
20747,1,train
20748,1,train
20749,1,train
20750,1,calib
20751,1,train
20752,1,train
20753,1,train
20754,1,train
20755,1,test
20756,1,train
20757,1,test
20758,1,train
20759,1,calib
20760,1,train
20761,0,calib
20762,1,train
20763,1,test
20764,1,train
20765,1,calib
20766,1,train
20767,1,train
20768,0,train
20769,1,test
20770,1,train
20771,1,test
20772,1,train
20773,1,test
20774,1,train
20775,1,train
20776,1,train
20777,1,train
20778,1,test
20779,1,calib
20780,0,calib
20781,1,train
20782,1,calib
20783,1,test
20784,1,test
20785,1,train
20786,0,test
20787,1,train
20788,1,train
20789,1,train
20790,1,train
20791,1,train
20792,1,calib
20793,1,test
20794,1,calib
20795,0,test
20796,1,train
20797,1,train
20798,1,test
20799,0,train
20800,0,train
20801,1,train
20802,1,train
20803,0,train
20804,0,train
20805,1,test
20806,0,calib
20807,1,train
20808,1,train
20809,1,train
20810,1,calib
20811,0,calib
20812,1,train
20813,1,calib
20814,1,calib
20815,1,test
20816,0,train
20817,0,train
20818,1,train
20819,0,train
20820,0,test
20821,1,train
20822,1,train
20823,0,train
20824,1,train
20825,1,test
20826,1,train
20827,1,test
20828,1,train
20829,0,train
20830,1,train
20831,1,train
20832,1,train
20833,1,train
20834,0,train
20835,1,train
20836,0,train
20837,1,train
20838,1,train
20839,1,train
20840,1,train
20841,1,calib
20842,1,test
20843,0,calib
20844,1,train
20845,1,train
20846,1,train
20847,1,train
20848,0,calib
20849,1,train
20850,0,train
20851,1,train
20852,1,test
20853,0,test
20854,0,calib
20855,1,train
20856,1,test
20857,1,train
20858,1,calib
20859,1,train
20860,0,calib
20861,1,train
20862,0,train
20863,1,train
20864,0,test
20865,0,train
20866,1,train
20867,0,train
20868,1,calib
20869,0,train
20870,1,calib
20871,1,train
20872,1,test
20873,1,test
20874,1,test
20875,1,test
20876,0,calib
20877,1,test
20878,1,calib
20879,0,train
20880,1,calib
20881,1,train
20882,1,train
20883,1,train
20884,0,test
20885,1,train
20886,1,calib
20887,1,test
20888,0,test
20889,0,train
20890,0,train
20891,1,train
20892,1,test
20893,0,train
20894,1,test
20895,1,train
20896,1,train
20897,1,train
20898,1,train
20899,1,train
20900,0,train
20901,1,test
20902,1,train
20903,1,calib
20904,1,train
20905,1,train
20906,0,train
20907,1,train
20908,1,calib
20909,1,calib
20910,0,train
20911,0,train
20912,1,calib
20913,1,train
20914,1,calib
20915,1,calib
20916,1,test
20917,1,train
20918,0,test
20919,1,train
20920,1,train
20921,1,test
20922,1,test
20923,0,test
20924,1,train
20925,1,train
20926,1,train
20927,1,test
20928,0,calib
20929,0,train
20930,1,calib
20931,1,calib
20932,1,train
20933,1,train
20934,1,test
20935,1,train
20936,1,calib
20937,0,test
20938,1,calib
20939,1,train
20940,1,test
20941,1,calib
20942,1,test
20943,1,test
20944,1,train
20945,1,train
20946,0,calib
20947,1,train
20948,1,train
20949,1,calib
20950,1,calib
20951,1,train
20952,1,test
20953,1,train
20954,1,train
20955,1,test
20956,1,calib
20957,1,train
20958,1,calib
20959,1,train
20960,1,test
20961,1,test
20962,1,train
20963,1,train
20964,0,train
20965,1,test
20966,1,calib
20967,1,train
20968,1,train
20969,1,test
20970,1,train
20971,1,train
20972,1,train
20973,1,calib
20974,1,calib
20975,1,calib
20976,1,train
20977,1,train
20978,0,train
20979,1,calib
20980,0,train
20981,1,train
20982,1,calib
20983,1,train
20984,0,calib
20985,1,test
20986,1,test
20987,0,train
20988,1,train
20989,1,test
20990,1,test
20991,1,train
20992,0,train
20993,1,test
20994,1,train
20995,1,train
20996,0,train
20997,1,test
20998,1,test
20999,1,calib
21000,1,train
21001,1,calib
21002,1,train
21003,1,train
21004,1,train
21005,0,test
21006,1,train
21007,1,train
21008,1,calib
21009,1,calib
21010,1,train
21011,1,calib
21012,1,train
21013,0,test
21014,0,calib
21015,0,calib
21016,0,calib
21017,1,calib
21018,1,train
21019,0,train
21020,1,train
21021,1,calib
21022,1,train
21023,0,train
21024,0,calib
21025,1,calib
21026,1,train
21027,0,test
21028,1,train
21029,0,train
21030,1,calib
21031,1,train
21032,1,train
21033,0,calib
21034,1,calib
21035,1,train
21036,1,calib
21037,0,train
21038,0,calib
21039,1,train
21040,0,test
21041,1,train
21042,1,train
21043,1,test
21044,0,calib
21045,1,calib
21046,1,calib
21047,1,train
21048,1,calib
21049,1,test
21050,0,train
21051,1,test
21052,1,train
21053,1,test
21054,1,calib
21055,1,test
21056,1,train
21057,1,train
21058,0,test
21059,1,train
21060,1,train
21061,1,train
21062,1,train
21063,0,train
21064,1,train
21065,0,train
21066,1,train
21067,0,test
21068,0,train
21069,1,calib
21070,1,calib
21071,1,train
21072,1,train
21073,1,train
21074,1,calib
21075,1,train
21076,1,train
21077,0,train
21078,1,train
21079,0,train
21080,1,train
21081,1,train
21082,1,calib
21083,1,train
21084,1,test
21085,1,train
21086,0,test
21087,1,train
21088,1,train
21089,0,test
21090,1,train
21091,1,train
21092,1,train
21093,1,train
21094,1,train
21095,1,train
21096,1,train
21097,0,train
21098,1,train
21099,1,calib
21100,1,calib
21101,1,calib
21102,1,train
21103,1,calib
21104,0,calib
21105,1,train
21106,1,calib
21107,1,train
21108,1,train
21109,0,train
21110,1,calib
21111,1,train
21112,1,calib
21113,1,test
21114,1,train
21115,1,calib
21116,0,train
21117,1,calib
21118,1,train
21119,1,train
21120,1,train
21121,1,test
21122,1,train
21123,1,train
21124,0,calib
21125,1,train
21126,1,calib
21127,1,train
21128,0,train
21129,1,train
21130,1,train
21131,1,train
21132,0,train
21133,1,calib
21134,1,calib
21135,0,train
21136,1,train
21137,1,calib
21138,1,train
21139,1,calib
21140,1,calib
21141,1,train
21142,1,train
21143,1,train
21144,1,train
21145,1,calib
21146,0,train
21147,0,calib
21148,1,train
21149,1,test
21150,0,train
21151,1,calib
21152,1,calib
21153,1,calib
21154,1,train
21155,1,train
21156,0,calib
21157,1,calib
21158,1,train
21159,0,train
21160,1,train
21161,1,calib
21162,1,train
21163,0,train
21164,1,calib
21165,1,train
21166,1,train
21167,1,test
21168,1,test
21169,1,test
21170,1,train
21171,1,train
21172,0,train
21173,1,calib
21174,1,calib
21175,1,train
21176,1,train
21177,0,test
21178,1,calib
21179,1,train
21180,0,train
21181,0,train
21182,1,calib
21183,1,train
21184,1,train
21185,1,train
21186,1,train
21187,1,train
21188,0,train
21189,0,train
21190,0,train
21191,0,calib
21192,1,train
21193,0,train
21194,1,train
21195,1,train
21196,1,test
21197,1,calib
21198,0,train
21199,1,test
21200,1,test
21201,0,train
21202,1,train
21203,0,train
21204,1,test
21205,0,train
21206,0,train
21207,1,calib
21208,1,calib
21209,0,train
21210,0,train
21211,1,test
21212,1,train
21213,0,calib
21214,0,calib
21215,0,calib
21216,0,test
21217,1,train
21218,1,calib
21219,0,calib
21220,1,calib
21221,1,train
21222,1,calib
21223,0,train
21224,0,train
21225,1,train
21226,0,calib
21227,1,test
21228,1,test
21229,1,train
21230,1,train
21231,1,train
21232,1,calib
21233,1,train
21234,0,train
21235,1,train
21236,1,train
21237,1,calib
21238,1,train
21239,1,calib
21240,0,train
21241,0,train
21242,1,train
21243,1,calib
21244,0,test
21245,0,calib
21246,1,calib
21247,1,train
21248,1,test
21249,0,calib
21250,0,test
21251,1,train
21252,0,train
21253,1,train
21254,1,train
21255,0,calib
21256,1,test
21257,1,train
21258,0,train
21259,1,calib
21260,0,train
21261,0,train
21262,1,train
21263,1,train
21264,1,calib
21265,1,calib
21266,1,train
21267,1,train
21268,1,train
21269,1,calib
21270,1,calib
21271,0,train
21272,1,calib
21273,1,calib
21274,0,train
21275,1,calib
21276,1,train
21277,1,train
21278,1,calib
21279,0,train
21280,0,train
21281,0,calib
21282,0,test
21283,0,train
21284,1,train
21285,1,calib
21286,1,train
21287,1,test
21288,1,calib
21289,1,calib
21290,1,train
21291,0,calib
21292,1,test
21293,1,test
21294,1,train
21295,1,train
21296,1,calib
21297,1,train
21298,1,train
21299,1,test
21300,1,calib
21301,0,train
21302,1,test
21303,1,train
21304,1,train
21305,1,train
21306,1,train
21307,0,test
21308,1,calib
21309,1,train
21310,1,train
21311,0,train
21312,1,train
21313,1,test
21314,0,test
21315,0,train
21316,0,train
21317,1,train
21318,1,train
21319,1,test
21320,0,train
21321,1,test
21322,1,train
21323,1,train
21324,1,calib
21325,0,train
21326,1,train
21327,1,test
21328,0,test
21329,1,train
21330,1,train
21331,1,test
21332,1,train
21333,0,train
21334,1,train
21335,1,train
21336,1,train
21337,1,calib
21338,0,train
21339,1,train
21340,1,train
21341,1,calib
21342,1,train
21343,1,train
21344,0,train
21345,1,calib
21346,1,train
21347,0,train
21348,1,test
21349,1,train
21350,1,calib
21351,0,calib
21352,1,train
21353,1,train
21354,1,test
21355,1,train
21356,1,train
21357,0,train
21358,0,calib
21359,1,train
21360,1,train
21361,1,train
21362,1,train
21363,1,test
21364,1,train
21365,1,train
21366,1,test
21367,1,train
21368,1,calib
21369,1,train
21370,1,test
21371,1,train
21372,1,train
21373,1,train
21374,0,test
21375,0,train
21376,1,calib
21377,1,train
21378,1,test
21379,1,train
21380,1,calib
21381,1,train
21382,1,test
21383,1,calib
21384,1,test
21385,0,train
21386,1,calib
21387,1,test
21388,1,train
21389,1,train
21390,0,train
21391,1,train
21392,0,train
21393,1,train
21394,1,train
21395,1,train
21396,1,calib
21397,1,test
21398,0,train
21399,1,train
21400,1,calib
21401,0,test
21402,1,train
21403,1,train
21404,1,test
21405,1,train
21406,1,test
21407,1,train
21408,0,calib
21409,1,test
21410,1,test
21411,1,train
21412,1,train
21413,1,train
21414,0,test
21415,1,train
21416,1,train
21417,1,train
21418,1,train
21419,1,train
21420,1,test
21421,0,train
21422,1,train
21423,1,test
21424,0,train
21425,1,calib
21426,1,train
21427,0,test
21428,1,train
21429,0,train
21430,0,train
21431,1,train
21432,1,train
21433,0,calib
21434,1,calib
21435,0,test
21436,1,train
21437,1,train
21438,1,calib
21439,1,train
21440,1,calib
21441,1,test
21442,1,train
21443,1,test
21444,1,calib
21445,1,test
21446,1,train
21447,1,calib
21448,0,train
21449,0,test
21450,1,train
21451,0,train
21452,1,calib
21453,0,test
21454,1,test
21455,1,train
21456,0,test
21457,1,train
21458,1,test
21459,1,train
21460,1,test
21461,1,calib
21462,1,train
21463,1,train
21464,0,test
21465,1,calib
21466,1,calib
21467,0,test
21468,0,train
21469,1,train
21470,1,train
21471,1,calib
21472,1,calib
21473,0,calib
21474,1,train
21475,0,train
21476,0,train
21477,1,calib
21478,1,train
21479,1,calib
21480,1,calib
21481,0,train
21482,0,test
21483,1,train
21484,1,train
21485,1,train
21486,1,train
21487,0,train
21488,1,train
21489,0,train
21490,1,train
21491,1,train
21492,1,train
21493,1,calib
21494,1,train
21495,1,train
21496,1,calib
21497,0,train
21498,1,calib
21499,1,train
21500,1,train
21501,0,train
21502,1,train
21503,1,test
21504,0,test
21505,0,train
21506,1,train
21507,1,train
21508,1,test
21509,1,train
21510,0,test
21511,1,test
21512,0,train
21513,1,train
21514,0,test
21515,1,train
21516,1,train
21517,0,train
21518,1,calib
21519,1,train
21520,1,train
21521,1,train
21522,1,calib
21523,0,calib
21524,1,train
21525,1,calib
21526,1,calib
21527,0,train
21528,1,test
21529,0,calib
21530,0,train
21531,1,train
21532,1,test
21533,1,test
21534,1,train
21535,1,train
21536,1,train
21537,1,train
21538,1,train
21539,1,calib
21540,0,train
21541,1,train
21542,1,train
21543,1,train
21544,1,calib
21545,1,train
21546,1,train
21547,1,calib
21548,0,calib
21549,1,train
21550,1,calib
21551,0,test
21552,1,test
21553,1,test
21554,0,train
21555,1,calib
21556,1,train
21557,0,train
21558,1,train
21559,1,train
21560,1,train
21561,1,calib
21562,1,train
21563,1,train
21564,0,calib
21565,1,train
21566,0,train
21567,1,test
21568,1,train
21569,0,train
21570,1,calib
21571,1,test
21572,1,train
21573,0,train
21574,1,test
21575,1,calib
21576,1,train
21577,1,test
21578,0,calib
21579,1,train
21580,1,calib
21581,1,train
21582,0,train
21583,1,train
21584,1,train
21585,1,calib
21586,1,test
21587,0,calib
21588,0,train
21589,0,train
21590,0,calib
21591,1,train
21592,1,train
21593,1,test
21594,1,train
21595,1,calib
21596,1,test
21597,0,train
21598,1,train
21599,0,train
21600,0,calib
21601,1,test
21602,0,test
21603,1,train
21604,1,train
21605,0,calib
21606,0,train
21607,1,train
21608,1,train
21609,1,test
21610,0,train
21611,1,test
21612,1,train
21613,1,test
21614,0,train
21615,1,test
21616,1,calib
21617,1,calib
21618,1,calib
21619,1,train
21620,1,test
21621,0,calib
21622,1,train
21623,1,train
21624,0,train
21625,1,test
21626,1,train
21627,1,train
21628,1,train
21629,1,train
21630,1,train
21631,1,train
21632,1,calib
21633,1,train
21634,1,test
21635,1,train
21636,1,test
21637,1,train
21638,1,test
21639,1,test
21640,1,train
21641,0,train
21642,1,train
21643,1,calib
21644,1,train
21645,1,test
21646,1,train
21647,0,train
21648,1,calib
21649,0,calib
21650,1,train
21651,1,calib
21652,0,test
21653,1,test
21654,1,train
21655,1,train
21656,1,train
21657,0,calib
21658,0,train
21659,1,test
21660,1,calib
21661,1,train
21662,1,train
21663,1,train
21664,1,train
21665,1,train
21666,1,calib
21667,1,train
21668,0,train
21669,0,train
21670,1,train
21671,1,train
21672,1,train
21673,1,calib
21674,1,train
21675,1,train
21676,1,calib
21677,1,calib
21678,1,calib
21679,1,calib
21680,0,train
21681,0,train
21682,1,train
21683,1,train
21684,1,test
21685,1,calib
21686,1,train
21687,1,train
21688,1,train
21689,1,calib
21690,1,train
21691,1,train
21692,1,train
21693,0,train
21694,1,test
21695,1,train
21696,1,train
21697,1,calib
21698,1,train
21699,1,calib
21700,1,calib
21701,0,calib
21702,1,train
21703,1,test
21704,1,train
21705,0,train
21706,0,train
21707,1,test
21708,1,train
21709,1,train
21710,0,train
21711,1,train
21712,1,calib
21713,1,train
21714,1,train
21715,0,train
21716,1,train
21717,1,test
21718,1,test
21719,1,test
21720,1,test
21721,1,calib
21722,1,train
21723,0,train
21724,0,train
21725,1,calib
21726,1,train
21727,1,calib
21728,1,calib
21729,0,calib
21730,1,train
21731,1,test
21732,0,test
21733,0,train
21734,1,test
21735,0,test
21736,1,train
21737,1,test
21738,1,train
21739,1,test
21740,1,train
21741,1,test
21742,0,train
21743,1,calib
21744,0,train
21745,1,train
21746,1,test
21747,1,train
21748,1,calib
21749,1,train
21750,1,test
21751,1,train
21752,0,train
21753,1,test
21754,0,train
21755,1,train
21756,1,train
21757,1,test
21758,1,train
21759,1,test
21760,1,train
21761,1,train
21762,1,train
21763,1,train
21764,1,train
21765,1,train
21766,1,train
21767,1,calib
21768,0,train
21769,1,test
21770,1,calib
21771,1,calib
21772,1,train
21773,1,train
21774,1,test
21775,1,train
21776,1,train
21777,1,calib
21778,1,train
21779,0,test
21780,1,train
21781,1,train
21782,1,train
21783,1,train
21784,1,train
21785,0,calib
21786,1,calib
21787,1,train
21788,1,train
21789,1,train
21790,1,train
21791,1,train
21792,0,train
21793,1,calib
21794,1,train
21795,1,train
21796,0,test
21797,1,test
21798,1,train
21799,1,train
21800,1,calib
21801,1,test
21802,1,test
21803,1,calib
21804,1,train
21805,1,train
21806,0,calib
21807,1,test
21808,1,test
21809,1,test
21810,1,calib
21811,1,calib
21812,1,test
21813,1,train
21814,1,train
21815,1,test
21816,0,calib
21817,1,train
21818,1,test
21819,1,train
21820,1,calib
21821,1,test
21822,1,calib
21823,1,train
21824,1,test
21825,1,calib
21826,0,train
21827,1,test
21828,0,train
21829,1,train
21830,1,train
21831,0,test
21832,1,test
21833,0,calib
21834,0,train
21835,1,train
21836,1,train
21837,1,train
21838,1,train
21839,1,test
21840,1,calib
21841,1,train
21842,1,train
21843,1,test
21844,1,test
21845,1,train
21846,1,train
21847,1,calib
21848,1,train
21849,1,train
21850,1,train
21851,1,calib
21852,1,train
21853,1,train
21854,1,calib
21855,0,calib
21856,1,train
21857,1,train
21858,1,train
21859,1,train
21860,1,train
21861,1,calib
21862,0,train
21863,1,train
21864,1,train
21865,1,calib
21866,0,train
21867,1,calib
21868,0,train
21869,1,train
21870,1,train
21871,1,calib
21872,1,test
21873,1,train
21874,0,calib
21875,1,train
21876,0,test
21877,1,train
21878,1,test
21879,1,calib
21880,1,calib
21881,1,train
21882,1,test
21883,0,calib
21884,0,test
21885,0,test
21886,1,train
21887,0,calib
21888,1,test
21889,1,calib
21890,1,train
21891,0,test
21892,0,train
21893,1,calib
21894,0,train
21895,1,train
21896,1,train
21897,1,test
21898,1,train
21899,1,train
21900,0,test
21901,1,test
21902,0,calib
21903,1,train
21904,1,test
21905,1,train
21906,1,test
21907,1,calib
21908,0,test
21909,1,test
21910,1,train
21911,1,train
21912,0,test
21913,1,train
21914,1,train
21915,1,train
21916,1,calib
21917,1,train
21918,1,test
21919,1,train
21920,1,calib
21921,1,calib
21922,1,train
21923,1,train
21924,1,train
21925,1,train
21926,1,test
21927,0,test
21928,1,train
21929,1,test
21930,1,train
21931,1,calib
21932,1,test
21933,1,train
21934,1,calib
21935,1,train
21936,1,test
21937,1,train
21938,0,calib
21939,1,train
21940,1,test
21941,1,train
21942,1,train
21943,1,train
21944,1,train
21945,0,train
21946,1,test
21947,1,train
21948,1,train
21949,0,train
21950,0,calib
21951,1,calib
21952,1,train
21953,1,train
21954,1,train
21955,1,train
21956,0,train
21957,1,train
21958,1,test
21959,1,train
21960,0,train
21961,1,train
21962,1,train
21963,1,train
21964,1,test
21965,1,train
21966,1,test
21967,1,train
21968,1,train
21969,1,train
21970,1,train
21971,1,train
21972,1,train
21973,1,train
21974,1,train
21975,1,train
21976,0,train
21977,1,train
21978,0,test
21979,1,train
21980,1,train
21981,1,calib
21982,1,train
21983,0,train
21984,1,train
21985,1,test
21986,0,calib
21987,1,calib
21988,1,calib
21989,1,train
21990,1,train
21991,1,test
21992,0,train
21993,0,test
21994,1,train
21995,1,train
21996,1,test
21997,1,test
21998,0,test
21999,1,train
22000,0,train
22001,1,test
22002,1,train
22003,1,train
22004,1,calib
22005,0,train
22006,1,train
22007,1,train
22008,0,train
22009,1,train
22010,0,train
22011,1,calib
22012,1,train
22013,1,test
22014,1,calib
22015,1,calib
22016,0,calib
22017,0,test
22018,1,calib
22019,1,train
22020,1,train
22021,1,train
22022,1,train
22023,1,test
22024,1,train
22025,1,calib
22026,0,train
22027,1,train
22028,1,train
22029,1,train
22030,0,train
22031,1,train
22032,1,train
22033,1,train
22034,1,train
22035,0,train
22036,1,train
22037,1,train
22038,1,train
22039,1,train
22040,0,test
22041,0,train
22042,1,train
22043,1,calib
22044,1,train
22045,1,train
22046,0,train
22047,1,train
22048,1,test
22049,0,train
22050,0,train
22051,1,train
22052,1,test
22053,1,train
22054,1,test
22055,1,train
22056,1,train
22057,0,train
22058,1,calib
22059,1,train
22060,1,train
22061,1,train
22062,1,train
22063,0,calib
22064,1,test
22065,1,calib
22066,1,calib
22067,1,train
22068,1,train
22069,1,train
22070,1,train
22071,0,calib
22072,1,train
22073,1,test
22074,1,train
22075,1,train
22076,1,train
22077,1,train
22078,0,calib
22079,1,test
22080,1,train
22081,1,train
22082,1,calib
22083,1,train
22084,1,test
22085,0,train
22086,1,train
22087,0,train
22088,1,train
22089,1,test
22090,1,test
22091,1,test
22092,1,calib
22093,1,test
22094,1,test
22095,1,train
22096,1,calib
22097,1,test
22098,1,train
22099,1,train
22100,1,calib
22101,1,calib
22102,1,train
22103,1,train
22104,1,test
22105,1,test
22106,1,test
22107,1,train
22108,1,train
22109,1,train
22110,1,train
22111,0,train
22112,1,test
22113,1,train
22114,1,calib
22115,1,train
22116,1,calib
22117,1,train
22118,1,train
22119,1,train
22120,0,calib
22121,1,train
22122,1,train
22123,0,train
22124,1,calib
22125,1,calib
22126,1,calib
22127,1,train
22128,0,train
22129,0,train
22130,1,train
22131,1,train
22132,0,train
22133,1,train
22134,1,train
22135,1,train
22136,1,train
22137,0,train
22138,1,train
22139,1,test
22140,0,train
22141,0,test
22142,0,train
22143,1,train
22144,1,train
22145,0,train
22146,0,test
22147,1,train
22148,1,train
22149,1,calib
22150,1,test
22151,1,test
22152,0,train
22153,0,calib
22154,1,calib
22155,1,train
22156,0,test
22157,1,train
22158,0,calib
22159,1,train
22160,1,calib
22161,1,train
22162,1,train
22163,1,train
22164,0,calib
22165,1,train
22166,1,train
22167,1,train
22168,1,train
22169,0,train
22170,1,test
22171,0,train
22172,1,calib
22173,1,train
22174,0,calib
22175,1,train
22176,1,train
22177,1,train
22178,1,train
22179,1,calib
22180,1,train
22181,0,train
22182,1,train
22183,1,train
22184,1,train
22185,1,train
22186,1,train
22187,1,train
22188,1,test
22189,0,train
22190,1,test
22191,1,calib
22192,1,calib
22193,0,train
22194,0,train
22195,1,test
22196,1,calib
22197,0,train
22198,1,test
22199,1,test
22200,1,test
22201,1,train
22202,1,train
22203,1,train
22204,0,train
22205,1,train
22206,1,train
22207,1,test
22208,0,calib
22209,1,calib
22210,0,calib
22211,1,calib
22212,1,train
22213,1,test
22214,0,train
22215,1,train
22216,1,train
22217,1,test
22218,1,calib
22219,1,train
22220,1,test
22221,1,train
22222,1,train
22223,0,train
22224,1,train
22225,0,train
22226,1,test
22227,0,test
22228,0,test
22229,1,calib
22230,1,calib
22231,1,train
22232,1,calib
22233,1,test
22234,1,train
22235,1,train
22236,1,train
22237,1,train
22238,1,test
22239,1,train
22240,1,train
22241,1,calib
22242,1,train
22243,1,train
22244,1,calib
22245,1,test
22246,0,calib
22247,1,calib
22248,1,train
22249,1,train
22250,1,train
22251,0,test
22252,0,calib
22253,1,train
22254,0,train
22255,1,test
22256,1,calib
22257,0,test
22258,1,test
22259,1,calib
22260,1,test
22261,1,train
22262,1,calib
22263,1,test
22264,1,train
22265,1,train
22266,0,calib
22267,1,train
22268,1,train
22269,1,train
22270,1,train
22271,1,train
22272,0,train
22273,1,train
22274,1,test
22275,0,train
22276,0,test
22277,1,train
22278,1,test
22279,0,train
22280,0,test
22281,1,test
22282,0,train
22283,1,test
22284,0,train
22285,0,train
22286,1,test
22287,1,calib
22288,0,train
22289,0,train
22290,1,test
22291,1,train
22292,1,calib
22293,0,train
22294,1,calib
22295,1,train
22296,1,train
22297,1,calib
22298,1,test
22299,1,train
22300,1,train
22301,0,train
22302,1,train
22303,1,test
22304,1,train
22305,1,calib
22306,0,train
22307,1,calib
22308,1,train
22309,0,train
22310,1,test
22311,1,test
22312,1,calib
22313,1,train
22314,1,test
22315,1,train
22316,1,train
22317,0,train
22318,1,train
22319,1,train
22320,1,test
22321,1,calib
22322,1,test
22323,0,train
22324,1,calib
22325,1,train
22326,1,train
22327,1,train
22328,0,train
22329,0,train
22330,1,train
22331,0,train
22332,0,test
22333,1,train
22334,0,test
22335,0,test
22336,1,calib
22337,0,train
22338,0,train
22339,1,train
22340,1,train
22341,1,calib
22342,1,test
22343,1,calib
22344,1,train
22345,1,calib
22346,1,train
22347,1,train
22348,1,train
22349,1,train
22350,1,train
22351,1,train
22352,1,train
22353,1,train
22354,1,train
22355,1,train
22356,1,train
22357,1,train
22358,1,train
22359,1,test
22360,1,train
22361,0,train
22362,1,train
22363,1,calib
22364,1,train
22365,1,train
22366,1,train
22367,1,train
22368,1,test
22369,0,calib
22370,1,train
22371,1,train
22372,1,test
22373,1,train
22374,1,train
22375,0,train
22376,1,test
22377,1,test
22378,1,calib
22379,1,train
22380,1,train
22381,1,train
22382,1,train
22383,1,train
22384,0,train
22385,0,train
22386,1,train
22387,1,train
22388,0,train
22389,0,train
22390,0,train
22391,1,train
22392,1,test
22393,1,test
22394,0,train
22395,1,train
22396,1,train
22397,1,train
22398,0,train
22399,0,train
22400,1,train
22401,1,train
22402,0,calib
22403,1,train
22404,1,test
22405,1,train
22406,1,calib
22407,0,train
22408,1,train
22409,1,train
22410,1,train
22411,1,train
22412,1,train
22413,1,train
22414,0,train
22415,1,train
22416,1,test
22417,1,calib
22418,0,calib
22419,1,test
22420,0,train
22421,0,calib
22422,1,train
22423,1,train
22424,0,calib
22425,1,calib
22426,1,calib
22427,0,train
22428,0,train
22429,1,train
22430,0,train
22431,1,train
22432,0,calib
22433,1,test
22434,1,calib
22435,1,calib
22436,1,train
22437,1,test
22438,1,train
22439,0,train
22440,1,train
22441,0,calib
22442,1,test
22443,0,test
22444,1,train
22445,1,test
22446,1,train
22447,0,calib
22448,0,calib
22449,0,train
22450,1,train
22451,0,train
22452,0,calib
22453,1,calib
22454,1,train
22455,0,train
22456,0,calib
22457,1,train
22458,0,train
22459,1,train
22460,1,calib
22461,1,train
22462,0,train
22463,1,train
22464,1,test
22465,1,train
22466,1,train
22467,0,train
22468,1,calib
22469,1,train
22470,0,train
22471,1,train
22472,1,train
22473,1,train
22474,1,test
22475,0,test
22476,1,test
22477,1,calib
22478,1,train
22479,1,train
22480,1,train
22481,1,train
22482,1,train
22483,1,calib
22484,1,calib
22485,1,train
22486,0,train
22487,1,calib
22488,1,train
22489,1,calib
22490,1,train
22491,0,train
22492,1,train
22493,1,train
22494,1,train
22495,1,test
22496,1,calib
22497,1,train
22498,1,train
22499,1,train
22500,1,calib
22501,1,train
22502,1,test
22503,0,test
22504,1,train
22505,0,train
22506,0,train
22507,1,train
22508,1,test
22509,1,test
22510,1,train
22511,1,train
22512,1,train
22513,0,train
22514,1,test
22515,0,test
22516,0,train
22517,1,train
22518,0,train
22519,0,calib
22520,1,test
22521,0,calib
22522,1,train
22523,1,train
22524,1,test
22525,1,calib
22526,0,train
22527,0,calib
22528,1,train
22529,1,test
22530,1,train
22531,1,train
22532,1,train
22533,1,train
22534,1,train
22535,1,train
22536,0,train
22537,0,test
22538,1,train
22539,1,test
22540,1,calib
22541,1,calib
22542,1,train
22543,0,test
22544,0,test
22545,1,test
22546,0,calib
22547,0,train
22548,1,train
22549,1,calib
22550,1,train
22551,1,calib
22552,1,calib
22553,1,train
22554,1,train
22555,0,test
22556,1,train
22557,1,calib
22558,1,train
22559,1,train
22560,1,train
22561,1,calib
22562,1,test
22563,1,train
22564,0,calib
22565,1,test
