y,split
0,calib
1,test
1,train
0,train
0,train
1,train
0,test
0,test
0,test
0,test
0,train
1,train
1,test
0,train
0,train
1,calib
0,calib
0,train
0,calib
0,train
0,test
0,train
0,train
0,train
0,train
0,train
0,train
0,train
0,calib
0,train
1,train
0,train
0,calib
1,train
1,train
0,calib
1,test
0,train
0,train
0,test
0,test
1,train
1,train
0,train
0,train
0,calib
0,train
0,test
0,calib
0,train
0,test
0,train
1,train
1,train
0,train
0,train
1,train
0,train
0,test
0,train
1,test
0,calib
0,calib
0,test
0,train
0,train
1,test
0,calib
0,calib
0,calib
0,train
0,train
0,train
0,test
0,train
0,train
0,calib
0,train
0,train
0,test
0,train
1,train
1,train
1,train
0,train
0,test
0,train
1,train
0,calib
1,test
0,test
0,calib
0,train
0,train
0,train
0,train
1,train
0,calib
0,train
0,train
0,train
0,train
0,train
0,train
0,calib
1,test
0,test
0,train
0,train
0,test
1,test
0,test
0,calib
0,calib
1,calib
0,test
0,train
0,train
0,train
1,train
0,train
0,train
0,test
0,train
0,train
0,train
0,calib
0,calib
0,calib
0,train
0,train
0,test
0,train
0,calib
0,train
0,train
0,test
0,calib
1,test
0,test
1,train
0,calib
1,train
0,calib
1,calib
1,calib
0,test
1,train
1,train
1,train
1,calib
0,train
0,test
0,train
0,test
0,train
0,train
1,calib
0,train
1,calib
0,calib
0,calib
0,test
0,train
0,train
0,test
0,test
0,train
0,calib
1,train
0,test
0,test
0,train
0,test
0,train
0,train
0,test
1,train
0,train
0,test
0,test
0,test
0,train
0,test
0,calib
0,train
0,train
0,train
0,test
0,calib
0,test
0,train
0,train
0,calib
0,test
0,test
0,train
0,train
0,train
1,train
0,train
1,train
1,train
1,calib
1,test
0,test
0,test
0,train
0,train
0,train
0,train
0,test
0,train
0,train
0,train
0,calib
0,train
0,calib
0,test
0,test
0,train
1,train
0,train
1,test
1,calib
0,train
0,train
1,train
0,calib
1,test
0,train
1,test
0,calib
0,train
0,train
0,train
0,train
0,train
0,train
0,test
1,calib
0,train
0,test
0,train
0,train
1,train
0,train
0,train
0,train
0,train
0,test
0,train
0,train
1,calib
0,test
1,test
0,train
0,test
0,train
0,train
0,train
0,test
0,test
1,train
1,train
0,train
0,train
0,calib
0,train
1,train
0,test
0,train
0,test
0,train
0,test
0,train
0,calib
0,train
0,train
0,train
1,train
0,train
0,calib
0,train
1,train
0,calib
0,train
0,train
1,train
0,train
0,train
0,train
1,test
0,train
0,train
1,train
0,train
0,train
0,train
0,train
0,train
0,calib
0,train
0,test
0,calib
0,calib
0,test
1,train
1,calib
1,train
0,train
0,test
0,calib
0,calib
0,train
1,test
0,test
1,train
0,train
0,calib
1,test
0,train
1,test
1,train
1,test
0,calib
0,calib
0,train
0,calib
1,calib
0,calib
0,calib
0,train
0,test
0,test
0,test
0,train
0,train
1,test
0,train
0,train
1,test
0,train
0,train
0,train
0,test
0,test
0,train
1,train
1,test
0,train
0,calib
0,calib
0,train
0,calib
0,train
0,calib
0,calib
1,test
0,train
0,train
0,train
1,train
0,train
0,train
0,train
0,train
0,train
0,train
1,calib
1,train
0,test
0,train
0,train
0,test
0,train
1,calib
0,test
0,test
0,test
0,train
1,calib
0,train
0,calib
0,train
0,train
0,train
0,train
0,train
0,calib
0,train
0,test
1,train
0,train
1,calib
1,train
0,train
0,train
0,calib
0,train
1,test
0,train
0,train
1,train
0,train
1,train
0,test
0,train
0,calib
0,calib
0,train
0,train
0,train
0,calib
0,test
0,train
0,calib
0,test
0,train
0,calib
0,train
1,train
0,calib
0,train
0,train
0,train
0,train
0,calib
0,train
0,train
0,calib
0,test
0,calib
1,train
0,train
0,train
0,train
0,train
0,test
1,test
0,test
0,train
0,calib
1,train
0,test
0,train
0,train
0,calib
1,test
0,train
0,test
0,test
0,calib
0,calib
0,train
0,calib
0,calib
0,train
1,train
0,calib
0,train
0,test
0,train
0,train
1,train
0,calib
0,train
0,train
0,train
0,calib
0,train
1,train
1,train
0,train
0,train
1,test
0,train
0,train
0,calib
0,calib
0,calib
0,calib
0,train
0,train
0,train
1,train
0,train
0,train
0,test
1,train
0,test
0,test
0,test
1,train
0,test
0,train
0,test
0,train
0,train
0,train
1,calib
0,train
0,calib
0,calib
0,test
0,test
0,train
0,calib
1,train
0,train
0,train
0,test
0,calib
0,calib
0,calib
0,test
0,train
0,calib
0,train
1,calib
0,train
0,train
0,test
0,train
0,test
0,train
0,calib
0,train
0,train
0,calib
0,train
0,train
0,test
0,train
1,calib
0,test
0,train
1,test
0,train
0,train
0,calib
0,test
0,train
0,train
0,train
0,test
0,calib
0,calib
0,train
0,train
0,train
0,calib
1,test
0,calib
1,train
0,train
0,train
0,train
0,train
0,calib
0,train
1,test
0,test
0,calib
0,train
0,train
0,calib
1,train
0,calib
0,train
1,train
0,train
0,train
0,train
0,train
0,train
0,calib
0,calib
0,calib
0,train
0,calib
0,calib
0,test
1,train
0,test
0,test
0,train
0,train
0,train
0,calib
1,calib
0,calib
0,train
1,test
0,train
1,train
1,train
0,calib
0,train
0,calib
0,test
0,test
0,train
0,test
0,calib
0,test
0,train
0,test
1,train
0,calib
1,train
0,calib
1,train
0,train
0,test
0,calib
1,test
0,train
0,train
0,test
0,train
0,train
0,train
1,train
0,test
0,test
0,test
0,test
0,train
0,train
0,train
0,calib
0,calib
0,calib
0,calib
0,train
0,train
1,train
1,calib
0,train
1,test
0,train
0,test
0,train
1,calib
0,calib
0,train
0,test
0,test
1,train
1,train
0,train
0,train
0,test
0,train
0,train
1,train
1,calib
0,train
1,train
0,train
1,calib
0,test
1,test
0,calib
0,test
1,calib
0,calib
0,train
1,train
0,train
0,calib
1,train
0,train
0,train
0,test
0,train
0,test
0,train
0,calib
0,test
1,calib
1,calib
0,test
1,train
1,calib
1,calib
0,train
0,test
0,train
0,calib
0,test
0,train
0,test
0,train
1,test
0,train
0,test
0,train
0,train
1,test
1,train
0,train
0,train
0,train
1,calib
0,test
0,calib
0,train
0,train
0,calib
1,train
0,train
1,calib
1,test
0,test
0,calib
1,calib
0,test
0,train
1,train
0,calib
0,test
0,test
1,train
0,train
0,train
1,train
0,test
0,train
0,test
0,train
1,train
0,train
0,test
1,train
0,train
0,train
0,test
0,train
0,train
0,train
0,train
1,calib
1,train
0,train
0,test
0,test
1,test
1,test
0,train
0,test
1,train
0,train
1,train
0,test
0,train
0,train
0,train
0,train
0,train
0,calib
1,train
0,train
0,test
0,calib
1,calib
0,train
1,train
0,test
0,test
1,calib
0,train
0,train
0,test
1,train
0,train
0,train
0,calib
0,test
0,train
0,train
0,test
0,train
1,train
0,train
0,calib
1,train
0,test
0,train
0,train
0,train
0,train
1,calib
0,calib
0,train
0,train
0,train
0,calib
0,train
0,test
1,test
0,train
0,train
0,test
0,train
0,train
1,test
0,train
0,test
0,train
0,train
0,train
0,calib
0,train
0,test
0,train
0,train
0,train
0,train
0,train
0,train
0,calib
0,train
1,train
0,train
0,train
0,test
0,train
0,train
0,train
0,train
1,train
0,test
0,calib
0,train
0,train
0,train
0,train
0,calib
1,train
1,calib
0,test
0,test
1,train
0,test
0,calib
0,train
0,train
0,test
1,train
0,train
0,train
0,train
0,train
0,calib
0,train
1,calib
1,train
0,train
1,train
0,train
0,test
0,test
0,train
1,train
0,train
0,train
0,test
1,train
0,train
0,train
0,calib
0,train
0,calib
0,calib
0,train
0,train
0,test
0,test
0,test
0,train
0,train
0,calib
0,train
0,train
0,train
1,calib
0,train
0,test
0,train
0,train
0,train
0,train
0,train
1,test
0,test
0,train
1,test
0,train
0,train
0,calib
0,train
0,train
1,test
0,train
0,test
0,calib
0,train
0,calib
0,train
0,train
0,train
1,train
0,train
0,train
0,train
0,train
0,train
0,train
1,calib
0,train
0,train
0,test
0,test
0,train
1,train
1,calib
0,test
1,train
0,train
1,test
0,train
0,calib
1,train
0,calib
0,train
1,calib
0,train
1,train
0,train
1,train
0,train
1,train
0,train
0,test
1,train
1,train
0,train
0,test
0,train
0,train
0,train
1,train
0,train
0,train
0,test
1,train
0,train
0,train
0,train
1,test
0,calib
0,calib
1,train
0,test
0,train
0,train
0,train
0,calib
0,train
0,train
0,train
0,calib
0,train
0,calib
0,train
0,train
0,train
1,test
0,train
0,calib
1,calib
0,test
0,calib
0,train
0,train
0,train
0,train
0,train
0,test
1,test
0,test
0,calib
0,calib
1,test
0,train
0,test
0,calib
0,train
1,test
0,train
0,test
1,train
0,test
0,train
0,train
0,train
0,calib
0,test
0,train
1,calib
1,test
0,train
0,train
1,test
0,train
0,train
0,calib
1,calib
0,test
0,calib
1,train
0,calib
1,train
0,calib
0,train
0,test
0,test
0,test
1,calib
1,train
0,train
0,calib
0,train
0,train
1,train
0,train
0,train
0,calib
0,calib
0,train
0,train
0,train
1,train
0,train
1,train
1,train
0,train
0,train
0,train
0,train
0,calib
0,train
0,train
0,calib
0,test
0,test
0,calib
1,train
0,train
0,train
0,train
0,calib
0,train
1,train
0,test
1,calib
0,test
0,calib
0,calib
1,test
1,test
0,test
0,train
0,test
0,train
0,train
0,train
0,train
0,train
0,test
1,train
1,train
0,calib
1,train
0,calib
0,train
0,train
0,train
0,test
1,test
0,train
1,train
0,test
0,train
0,train
0,train
1,train
0,train
0,calib
0,train
0,calib
0,train
1,train
0,train
0,calib
0,train
1,test
0,test
0,calib
0,test
0,calib
0,train
0,train
0,test
1,train
0,train
0,test
1,train
0,train
0,calib
0,test
1,train
0,test
0,test
1,calib
0,calib
1,train
0,train
0,test
0,calib
0,train
1,train
0,train
0,train
1,train
0,train
1,calib
1,train
0,train
1,test
1,test
0,train
1,train
1,test
0,calib
1,train
0,train
0,train
0,train
0,calib
1,calib
1,calib
0,test
0,train
1,train
1,calib
0,train
0,calib
0,calib
0,test
0,train
0,test
0,train
1,calib
0,test
1,train
0,train
1,train
0,train
1,train
0,test
0,test
0,train
0,train
0,train
0,train
0,test
0,train
0,test
0,calib
0,test
0,train
0,train
0,calib
0,test
0,train
0,train
0,train
0,train
0,calib
0,calib
0,train
1,calib
1,train
0,train
1,train
1,test
0,train
0,train
0,train
1,train
0,train
0,train
0,train
0,train
0,train
1,train
0,train
0,train
0,train
1,train
0,train
0,test
1,train
0,train
0,train
0,train
0,train
0,train
1,train
0,calib
0,calib
0,train
0,train
0,calib
0,calib
1,train
0,train
0,test
0,train
0,train
0,test
0,train
1,train
0,train
0,train
0,train
0,test
0,test
0,train
0,calib
0,train
1,calib
0,test
0,calib
1,train
0,calib
0,train
0,train
0,test
0,train
0,train
1,train
0,train
1,train
1,train
1,test
0,train
1,train
1,train
0,test
1,train
0,train
0,train
1,calib
1,train
1,train
1,test
0,train
0,train
0,test
1,train
1,test
1,calib
1,test
0,train
0,calib
1,test
0,test
0,train
0,train
0,train
1,train
1,train
0,train
0,train
0,train
0,calib
1,test
0,train
0,train
1,train
1,test
0,test
0,calib
1,train
0,train
0,calib
0,train
1,calib
1,train
1,calib
1,calib
0,train
1,train
1,train
0,calib
0,train
0,train
0,test
0,train
0,train
0,train
0,train
0,calib
1,train
0,calib
0,train
0,train
0,train
0,calib
1,train
1,train
1,train
1,test
0,train
0,train
0,train
0,test
1,train
0,test
0,test
0,calib
0,calib
0,calib
0,train
1,calib
0,train
0,train
0,train
0,train
1,train
0,train
0,train
1,test
0,train
1,train
0,train
1,train
0,train
1,test
1,train
0,calib
0,test
0,train
1,train
0,calib
1,calib
1,train
0,train
0,calib
0,train
1,train
0,train
0,train
0,calib
0,train
0,train
0,test
0,train
0,train
0,train
0,calib
0,test
0,calib
1,train
1,train
0,train
0,train
0,test
0,train
0,train
0,train
0,train
0,train
0,test
1,train
0,train
0,test
1,train
1,train
1,calib
1,calib
1,train
0,calib
1,calib
0,train
0,train
1,train
0,train
0,calib
0,train
1,train
0,train
1,test
0,test
0,calib
0,calib
0,test
0,train
1,train
0,test
0,test
1,train
1,calib
0,train
0,calib
0,test
0,train
0,test
0,calib
1,train
0,train
0,train
1,train
0,train
1,train
0,train
0,test
0,calib
0,train
1,calib
0,train
0,train
0,train
0,test
0,train
0,train
0,train
0,test
0,train
0,test
0,calib
1,calib
0,train
0,train
0,train
0,train
0,train
0,train
0,train
0,train
0,calib
0,train
0,train
1,test
1,calib
1,train
0,train
1,train
0,train
1,train
0,train
0,train
1,train
0,train
1,train
0,test
0,calib
1,train
0,calib
1,calib
1,train
0,train
1,test
0,train
0,train
0,train
0,train
0,test
0,calib
0,train
0,test
0,test
0,train
0,test
0,train
0,train
0,train
1,calib
0,train
1,test
0,train
1,train
0,calib
0,test
0,test
1,train
0,test
0,train
1,train
0,calib
0,test
0,train
1,calib
1,train
1,test
0,test
0,train
0,train
1,calib
0,test
0,train
1,train
0,calib
0,test
1,calib
0,train
0,calib
1,train
1,train
0,train
0,train
0,test
0,test
0,test
0,train
0,train
0,train
0,train
0,calib
0,train
0,train
0,train
1,train
0,train
0,train
0,train
0,calib
0,train
0,train
1,train
1,train
1,train
0,train
0,train
1,test
1,train
1,test
1,train
0,train
0,train
0,train
1,train
0,calib
0,calib
0,train
1,train
1,calib
0,train
0,train
0,train
0,calib
0,calib
0,train
0,calib
0,test
1,train
0,calib
0,train
0,train
0,test
1,test
1,test
0,test
0,test
0,train
0,calib
0,train
0,train
0,train
0,train
0,train
0,test
0,train
0,calib
0,test
0,calib
0,train
0,train
1,train
0,train
0,calib
0,train
0,train
0,train
0,train
0,train
0,train
1,train
1,train
1,train
0,calib
0,train
0,train
1,train
1,test
1,train
0,test
0,train
0,train
0,calib
0,train
1,train
0,train
1,train
0,train
0,train
1,test
0,train
0,train
1,train
0,calib
1,calib
0,calib
0,calib
1,train
0,train
1,train
0,test
1,calib
0,calib
0,train
0,calib
1,train
0,train
1,train
0,train
0,train
0,test
0,train
0,train
1,test
0,calib
1,test
1,train
1,train
1,train
0,train
1,calib
0,train
1,calib
0,test
0,train
1,calib
0,train
1,train
1,calib
0,train
0,train
0,test
0,test
1,train
0,train
0,train
0,train
0,test
1,train
0,train
1,train
0,train
0,train
1,train
1,test
1,train
0,train
1,train
0,calib
1,train
1,train
0,train
1,train
1,train
0,test
1,train
0,test
1,train
0,train
1,calib
0,test
0,test
0,calib
0,train
0,test
0,test
0,test
0,calib
0,test
0,calib
0,test
0,calib
0,test
1,calib
0,train
0,train
0,calib
0,test
0,train
1,train
1,calib
1,train
0,test
0,calib
1,train
0,train
0,train
0,calib
0,train
0,train
1,train
0,train
1,test
0,train
0,train
0,train
1,train
1,train
0,train
1,train
0,train
0,train
0,calib
0,train
1,train
0,train
0,calib
0,train
1,train
0,train
0,train
0,train
0,train
0,train
0,train
0,train
1,calib
0,train
0,train
0,test
1,test
0,test
1,train
0,test
0,test
0,calib
0,train
0,train
0,calib
0,train
1,train
0,calib
1,train
1,test
0,test
0,train
1,test
0,train
0,train
0,train
1,calib
0,train
0,train
0,test
0,calib
0,calib
1,train
0,train
0,test
0,train
1,train
0,train
1,calib
0,train
0,train
0,train
0,train
0,train
0,calib
0,train
1,train
0,train
0,test
1,train
1,train
1,train
0,train
0,train
0,train
1,train
0,train
1,train
1,test
0,train
1,train
1,train
0,calib
1,calib
1,test
0,train
0,test
0,calib
1,calib
0,calib
0,calib
0,train
0,train
1,calib
0,train
1,calib
0,train
0,test
1,test
0,train
0,calib
0,calib
0,test
0,calib
0,train
0,train
1,train
0,test
0,train
0,train
1,calib
1,train
0,test
0,train
0,test
0,test
0,train
0,calib
0,train
0,train
0,train
0,train
0,train
1,train
0,train
0,train
0,train
1,train
0,train
0,train
1,train
0,train
1,test
1,test
1,train
0,train
0,test
1,calib
0,train
0,train
0,train
0,test
0,train
1,train
1,train
0,train
0,calib
0,calib
0,train
0,calib
0,train
0,train
0,train
0,train
0,train
1,train
0,train
1,train
0,train
0,test
0,train
1,train
0,calib
0,train
1,train
0,test
1,train
0,calib
0,test
0,train
0,train
1,calib
0,calib
1,train
0,calib
1,test
0,train
1,train
0,calib
0,calib
0,test
0,train
1,calib
0,train
1,train
0,train
0,train
0,train
1,test
0,test
0,train
0,train
0,train
0,test
0,test
0,train
0,train
1,calib
0,train
1,calib
0,calib
0,train
0,calib
0,calib
0,train
0,train
1,train
0,train
0,train
0,train
0,test
1,calib
0,train
0,calib
1,calib
1,train
1,test
0,calib
0,train
0,train
0,test
0,calib
0,test
1,train
1,train
0,calib
1,test
1,train
1,calib
1,train
0,train
1,calib
1,calib
1,train
0,calib
0,test
0,calib
0,train
0,train
0,train
0,train
0,test
0,train
1,train
0,train
1,test
0,test
0,test
0,test
0,train
1,train
1,train
0,train
0,train
0,train
0,train
1,train
1,calib
1,train
0,test
0,calib
0,train
0,train
0,train
0,train
0,test
0,train
0,train
1,train
1,train
1,test
0,train
0,train
1,test
0,train
1,calib
1,calib
0,test
1,train
0,test
0,train
0,calib
1,test
1,train
0,train
0,train
0,test
0,test
1,train
1,train
0,train
1,train
0,test
1,train
0,train
0,test
0,train
1,calib
0,train
0,train
0,calib
0,train
1,train
0,train
0,test
0,test
1,train
1,test
0,calib
0,test
0,test
0,test
0,train
1,test
0,train
1,train
1,train
0,train
0,calib
0,calib
0,test
1,train
0,test
0,train
0,train
0,train
0,test
0,calib
1,train
0,train
0,test
0,train
0,test
1,train
0,train
0,train
0,test
0,train
1,train
1,train
0,train
0,test
0,train
0,calib
0,train
0,train
0,calib
0,calib
0,train
0,calib
0,test
1,calib
1,calib
0,train
0,train
0,train
0,test
0,calib
1,train
0,test
0,test
0,calib
0,test
0,train
0,train
0,train
1,calib
0,test
0,train
1,calib
0,train
0,train
0,train
0,calib
0,train
0,calib
1,train
0,calib
0,train
0,train
0,train
1,train
0,calib
0,calib
1,train
1,train
1,train
0,calib
0,test
0,train
0,train
0,test
0,train
1,train
0,train
0,test
1,train
0,train
0,train
0,train
0,train
0,train
0,train
1,test
1,train
1,calib
0,test
1,train
0,calib
0,train
0,calib
0,train
0,test
1,train
1,calib
0,test
1,train
0,calib
1,calib
0,calib
0,train
0,test
1,train
0,train
0,train
0,train
0,test
0,calib
0,train
0,train
1,test
1,train
0,train
0,train
0,test
1,test
1,test
0,train
1,train
0,train
0,train
0,calib
0,train
0,calib
0,train
1,calib
0,test
0,train
0,train
0,train
1,train
1,test
0,train
0,calib
0,calib
0,test
0,train
0,test
0,train
1,train
0,train
1,train
0,test
1,train
1,train
0,calib
0,train
1,train
0,train
1,train
1,train
1,train
0,test
0,train
0,train
1,calib
0,train
1,train
1,train
0,train
0,train
0,train
0,train
1,calib
0,train
0,train
0,train
1,train
0,train
1,calib
1,calib
0,train
1,train
1,test
1,train
1,train
1,train
1,calib
0,train
0,train
0,train
1,train
1,calib
1,train
1,train
0,calib
0,train
1,train
0,train
0,train
0,test
0,train
0,train
1,calib
0,train
1,train
0,train
0,train
0,train
0,calib
1,train
0,calib
0,train
0,train
0,calib
0,test
0,calib
0,calib
0,test
1,train
0,test
1,test
0,test
0,train
0,train
0,calib
1,train
0,test
0,test
0,train
0,calib
0,train
0,calib
0,train
1,train
1,train
0,train
0,train
0,calib
1,test
1,test
0,train
0,train
1,calib
0,calib
0,test
0,test
0,train
0,test
0,train
0,train
0,train
0,calib
0,calib
0,train
1,train
0,train
0,calib
0,train
0,test
0,train
0,train
0,train
1,test
0,train
0,train
1,test
1,train
0,train
0,calib
1,calib
1,train
1,train
1,calib
1,train
0,calib
1,calib
0,test
0,train
0,train
1,test
0,train
0,train
0,train
0,train
0,test
0,train
1,train
1,train
1,calib
0,train
0,test
0,train
1,train
0,train
0,test
0,train
0,train
0,train
0,test
0,train
0,calib
0,train
0,train
0,test
0,train
0,test
0,train
1,train
0,train
0,calib
0,calib
0,train
1,train
1,train
0,calib
0,train
0,test
0,test
0,train
0,calib
0,test
1,train
1,calib
0,calib
0,test
0,test
1,train
0,train
0,test
0,train
0,calib
0,train
0,train
0,train
1,train
0,train
1,test
0,train
0,train
0,train
1,test
0,train
0,train
0,train
0,train
0,train
1,calib
0,train
0,train
0,test
0,train
0,test
1,calib
0,calib
0,train
0,test
0,test
0,calib
0,test
0,train
0,train
0,test
0,calib
1,train
0,test
1,train
0,train
1,calib
1,train
1,train
0,calib
0,train
1,train
0,train
0,test
0,train
0,calib
1,train
0,train
0,train
1,train
1,test
1,train
0,train
1,train
0,calib
0,calib
1,calib
1,train
1,calib
1,train
0,train
0,train
0,train
0,test
0,train
0,train
1,test
1,calib
0,train
0,train
0,train
0,test
0,test
0,train
0,calib
0,train
1,train
0,train
0,train
0,test
0,train
0,train
0,test
1,train
1,train
0,calib
1,train
0,test
0,train
0,train
0,test
1,test
0,calib
1,train
0,train
0,train
0,test
0,train
1,train
0,train
0,calib
0,train
0,test
0,test
0,train
1,train
1,train
0,train
0,train
1,calib
0,train
1,train
0,train
1,train
1,train
0,test
0,calib
1,test
1,train
0,train
0,train
1,test
0,train
0,calib
0,test
1,train
0,test
0,calib
0,train
0,train
0,calib
0,test
0,train
1,test
0,train
0,test
0,train
0,train
0,train
0,train
0,train
0,train
0,train
0,train
0,test
0,test
0,test
0,calib
0,train
0,calib
0,test
1,calib
0,train
1,train
0,train
0,test
0,test
1,train
0,train
0,train
1,train
0,train
1,train
0,train
0,train
1,calib
1,test
0,train
0,test
0,train
0,test
0,train
0,train
0,train
0,train
0,test
1,calib
0,calib
0,test
0,train
0,train
0,train
0,train
0,train
0,calib
0,test
1,train
0,train
1,train
0,test
1,calib
0,train
0,train
0,calib
0,train
1,train
0,train
0,train
0,train
0,train
0,test
0,calib
0,train
0,test
1,train
0,calib
0,train
0,train
0,calib
0,train
0,train
0,train
0,train
0,train
0,train
1,train
0,calib
1,calib
0,calib
0,test
0,train
0,train
0,train
0,train
0,train
1,calib
0,test
0,calib
0,train
0,calib
0,calib
1,train
0,train
1,calib
0,train
0,calib
0,train
0,train
0,train
0,test
0,train
0,train
1,train
1,train
0,test
0,train
0,train
1,calib
1,test
0,test
1,calib
0,test
1,calib
1,train
1,calib
0,test
0,train
0,train
0,calib
0,calib
0,test
0,calib
1,train
1,train
0,calib
1,calib
0,calib
0,calib
0,train
0,calib
0,train
0,train
0,train
0,calib
0,calib
1,train
0,train
0,calib
0,calib
1,test
0,train
0,train
0,train
0,train
1,train
0,calib
1,train
1,test
0,train
0,train
1,train
0,train
0,calib
0,train
0,test
0,calib
0,train
0,train
1,train
0,train
0,test
0,train
0,train
0,train
0,test
0,test
0,train
0,train
0,train
1,train
1,calib
0,train
1,train
0,train
1,calib
0,calib
0,train
0,test
1,train
0,test
0,train
0,train
0,train
0,train
0,calib
0,test
1,test
1,train
0,calib
0,calib
0,calib
0,train
0,train
0,train
0,train
1,train
0,train
0,calib
0,calib
0,train
0,calib
0,train
1,calib
1,train
0,train
0,train
1,train
0,train
1,calib
1,train
1,train
0,train
1,test
0,calib
0,test
0,train
0,calib
0,train
0,train
0,calib
0,calib
0,train
1,train
1,calib
1,calib
1,train
0,test
0,test
0,test
0,train
0,train
1,calib
0,calib
0,test
0,calib
0,calib
0,calib
1,calib
0,calib
0,calib
0,calib
0,train
1,test
1,train
1,train
1,train
0,train
1,calib
1,train
0,train
0,train
0,test
0,train
0,train
0,train
0,calib
0,calib
1,train
0,calib
0,train
1,calib
0,calib
0,test
0,train
0,train
0,train
0,calib
0,train
0,train
0,calib
0,train
0,train
0,calib
0,train
0,train
0,train
1,train
0,test
0,train
0,test
1,calib
1,train
0,test
0,train
1,test
0,train
1,train
0,train
0,train
0,train
1,train
0,test
0,test
0,test
0,calib
0,train
1,test
0,train
0,calib
0,train
0,train
0,test
1,train
0,calib
0,test
0,train
1,train
0,train
0,train
1,train
0,train
1,test
1,test
0,train
0,train
1,calib
0,calib
0,train
0,train
0,calib
0,calib
0,calib
0,train
0,train
0,train
0,calib
0,calib
0,train
0,calib
1,test
0,train
0,train
0,test
0,train
0,train
0,test
0,train
0,test
0,test
0,train
0,train
0,train
0,calib
1,train
0,calib
0,train
0,test
1,test
0,train
1,calib
0,train
0,train
0,test
0,calib
1,train
0,train
0,train
0,test
0,train
1,train
0,test
0,calib
0,train
0,train
0,train
0,train
0,train
0,train
0,train
0,train
0,train
0,test
0,train
0,train
1,test
0,train
1,calib
0,train
0,train
0,calib
1,train
0,train
0,train
0,train
0,test
0,test
1,calib
0,train
0,train
0,train
0,train
0,test
0,test
0,test
1,train
0,calib
0,test
1,test
0,train
1,train
1,test
0,train
0,train
1,train
0,train
1,test
0,calib
1,train
1,train
0,calib
0,train
0,train
0,test
0,train
0,train
0,train
0,train
0,train
1,train
0,calib
1,calib
0,train
0,test
1,calib
0,test
0,train
0,train
0,calib
0,calib
0,test
0,calib
0,calib
0,train
0,test
0,train
0,train
1,train
1,train
0,train
0,train
0,train
0,train
0,train
1,train
0,test
0,train
1,train
0,calib
0,train
0,calib
0,train
0,train
0,train
0,train
0,train
1,test
0,test
0,train
0,train
1,calib
1,train
0,calib
0,train
1,train
0,test
0,train
0,train
0,train
1,train
0,calib
1,test
1,train
0,test
0,train
1,train
0,train
0,calib
0,train
0,test
1,test
0,calib
0,train
0,calib
1,calib
0,train
1,train
1,test
1,train
0,calib
0,train
0,calib
0,calib
0,calib
1,test
0,train
0,train
0,test
1,test
1,train
0,test
1,train
0,train
1,calib
0,train
0,train
0,calib
1,test
0,train
1,train
0,train
0,calib
0,train
0,train
0,train
0,train
0,train
0,train
0,test
0,test
0,test
0,calib
1,calib
0,train
0,test
1,train
1,calib
0,test
0,train
1,calib
0,train
1,train
0,train
0,calib
1,train
0,train
0,test
1,test
0,train
0,calib
0,train
0,train
1,train
0,test
0,test
0,train
0,calib
0,calib
0,train
0,train
0,test
0,test
0,train
0,train
1,train
0,train
0,test
1,train
0,test
1,train
0,test
0,train
0,train
0,test
0,train
0,test
0,test
1,test
0,train
1,calib
1,test
1,train
1,calib
1,calib
1,train
0,train
0,train
0,train
1,train
1,train
0,calib
1,test
0,test
1,train
1,train
0,test
1,test
1,train
0,train
1,train
0,train
0,calib
0,train
0,train
1,train
0,calib
0,train
0,train
0,test
0,train
0,train
0,train
0,train
1,test
0,test
0,test
0,train
1,train
0,calib
0,train
0,test
0,train
0,train
1,test
0,train
0,train
0,test
0,test
0,test
0,test
0,calib
0,calib
1,train
0,calib
1,train
0,train
1,calib
0,train
0,train
1,train
0,calib
0,calib
0,calib
0,train
1,train
0,train
1,test
0,train
0,calib
0,train
0,train
0,calib
0,calib
0,train
0,test
0,train
0,train
0,train
1,train
0,test
0,train
1,calib
0,train
0,calib
0,train
0,train
0,test
0,train
0,train
0,train
0,train
0,calib
1,calib
1,calib
1,train
0,test
0,calib
0,calib
1,train
0,train
0,train
1,train
1,calib
1,train
0,calib
1,train
0,calib
0,calib
0,calib
0,calib
0,train
0,train
1,calib
0,train
0,train
1,calib
0,test
1,train
0,train
1,calib
0,test
0,test
0,test
0,test
0,train
0,calib
1,train
0,test
1,train
0,train
0,train
0,train
0,calib
0,train
0,calib
0,train
0,train
0,train
0,train
0,test
1,test
1,train
0,calib
0,test
0,train
0,train
0,test
0,train
0,train
0,calib
1,train
0,train
0,calib
0,train
0,calib
1,train
0,train
1,test
0,train
1,test
0,train
0,train
0,calib
0,train
1,train
0,test
1,train
1,train
1,test
0,test
1,train
0,train
0,train
0,calib
0,train
0,calib
0,train
0,train
0,train
1,test
0,calib
0,test
0,test
0,train
0,test
1,train
0,train
1,train
0,calib
1,train
1,test
0,test
1,calib
1,calib
1,test
0,train
0,train
0,train
0,train
0,train
0,train
0,train
1,train
1,train
0,train
0,calib
1,train
0,train
0,train
1,train
0,train
0,train
0,train
0,calib
0,calib
0,train
0,test
0,train
0,train
0,train
0,train
0,test
1,train
0,train
0,train
0,train
1,train
0,train
1,test
0,train
0,test
1,train
0,test
0,train
0,train
1,train
0,test
0,train
0,train
0,train
0,train
0,calib
0,train
0,calib
1,train
0,test
0,test
0,test
0,train
0,train
1,test
1,test
0,train
